Course ID,Discipline,Course Name,SME Name,Institute,Co-ordinating Institute,Duration,Type of course,Start date,End date,Exam date,Enrollment End date,Exam Registration End date,UG/PG,Core/Elective,FDP,Applicable NPTEL Domain,Click here to join the course,Old course URL,NPTEL URL,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,"
Co-ordinating Institute",Click here to Join the course,Course ID.1,NPTEL URL.1,Unnamed: 26,description_gemini
noc24-ma36,Mathematics,Numerical Methods: Finite difference approach,Prof. Ameeya Kumar Nayak,IITR,,4 Weeks,Rerun,"Jan 22, 2024","Feb 16, 2024","Mar 24, 2024","Jan 29, 2024","Feb 16, 2024",PG,Core,Yes,,,https://onlinecourses.nptel.ac.in/noc23_ma11/preview,https://nptel.ac.in/courses/111107107,,,,,,,IITR,https://onlinecourses.nptel.ac.in/noc24_ma36/preview,noc24_ma36,https://nptel.ac.in/courses/111107107,,
noc24-ma37,Mathematics,Ordinary and Partial Differential Equations and Applications,"Prof. P.N. Agrawal, Prof. D. N Pandey",IITR,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 21, 2024","Jan 29, 2024","Feb 16, 2024",UG,Core,No,,,https://onlinecourses.nptel.ac.in/noc23_ma06/preview,https://nptel.ac.in/courses/111107111,,,,,,,IITR,https://onlinecourses.nptel.ac.in/noc24_ma37/preview,noc24_ma37,https://nptel.ac.in/courses/111107111,,
noc24-ma38,Mathematics,Probabilistic Methods in PDE,Prof. Anindya Goswami,IISER Pune,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 27, 2024","Jan 29, 2024","Feb 16, 2024",PG,Elective,Yes,,,https://onlinecourses.nptel.ac.in/noc23_ma04/preview,https://nptel.ac.in/courses/111106134,,,,,,,IITM,https://onlinecourses.nptel.ac.in/noc24_ma38/preview,noc24_ma38,https://nptel.ac.in/courses/111106134,,
noc24-ma39,Mathematics,Probability And Statistics,Prof. Somesh Kumar,IITKGP,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 28, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Core,Yes,,,https://onlinecourses.nptel.ac.in/noc23_ma83/preview,https://nptel.ac.in/courses/111105090,,,,,,,IITKGP,https://onlinecourses.nptel.ac.in/noc24_ma39/preview,noc24_ma39,https://nptel.ac.in/courses/111105090,,
noc24-ma40,Mathematics,Probability I with Examples Using R,Prof. Siva Athreya,ISI Bangalore,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 21, 2024","Jan 29, 2024","Feb 16, 2024",UG,Elective,Yes,,,https://onlinecourses.nptel.ac.in/noc23_ma48/preview,https://nptel.ac.in/courses/111106150,,,,,,,IITM,https://onlinecourses.nptel.ac.in/noc24_ma40/preview,noc24_ma40,https://nptel.ac.in/courses/111106150,,
noc24-ma41,Mathematics,Scientific Computing using Matlab,"Prof. Mani Mehra
Prof. Vivek K. Aggarwal",IITD,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 28, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Core,Yes,,,https://onlinecourses.nptel.ac.in/noc23_ma36/preview,https://nptel.ac.in/courses/111102137,,,,,,,IITD,https://onlinecourses.nptel.ac.in/noc24_ma41/preview,noc24_ma41,https://nptel.ac.in/courses/111102137,,
noc24-ma42,Mathematics,Set Theory and Mathematical Logic,Prof. Amit Kuber,IITK,,12 Weeks,New,"Jan 22, 2024","Apr 12, 2024","Apr 28, 2024","Jan 29, 2024","Feb 16, 2024",UG,Core,No,,,,https://nptel.ac.in/courses/111104416,,,,,,,IITK,https://onlinecourses.nptel.ac.in/noc24_ma42/preview,noc24_ma42,https://nptel.ac.in/courses/111104416,,
noc24-ma43,Mathematics,Statistical Inference,Prof. Niladri Chatterjee,IITD,,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Core,Yes,,,https://onlinecourses.nptel.ac.in/noc23_ma34/preview,https://nptel.ac.in/courses/111102112/,,,,,,,IITD,https://onlinecourses.nptel.ac.in/noc24_ma43/preview,noc24_ma43,https://nptel.ac.in/courses/111102112/,,
noc24-ma44,Mathematics,Numerical Linear Algebra and Application,Prof. Srinivasa Rao Pentyala,IIT-ISM Dhanbad,,12 weeks,New,"Jan 22, 2024","Apr 12, 2024","Apr 21, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Elective,Yes,,,,https://nptel.ac.in/courses/111105417,,,,,,,IITKGP,https://onlinecourses.nptel.ac.in/noc24_ma44/preview,noc24_ma44,https://nptel.ac.in/courses/111105417,,
noc24-me01,Mechanical Engineering,Engineering Thermodynamics in Hindi,Prof. Jayant K. Singh,IITK,,12 Weeks,New,"Jan 22, 2024","Apr 12, 2024","Apr 28, 2024","Jan 29, 2024","Feb 16, 2024",UG,Core,No,,,,https://nptel.ac.in/courses/112104418,,,,,,,IITK,https://onlinecourses.nptel.ac.in/noc24_me01/preview,noc24_me01,https://nptel.ac.in/courses/112104418,,
noc24-me02,Applied Mechanics,Engineering Mechanics - Statics and Dynamics,Prof. Anubhab Roy,IITM,,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 23, 2024","Jan 29, 2024","Feb 16, 2024",UG,Core,No,"Structural Analysis
 Structural Design",,https://onlinecourses.nptel.ac.in/noc23_me01/preview,https://nptel.ac.in/courses/112106180,,,,,,,IITM,https://onlinecourses.nptel.ac.in/noc24_me02/preview,noc24_me02,https://nptel.ac.in/courses/112106180,,
noc24-me03,Mechanical Engineering,Applied Thermodynamics,Prof. V. Raghavan,IITM,,12 weeks,New,"Jan 22, 2024","Apr 12, 2024","Apr 28, 2024","Jan 29, 2024","Feb 16, 2024",UG,Core,No,,,,https://nptel.ac.in/courses/112106419,,,,,,,IITM,https://onlinecourses.nptel.ac.in/noc24_me03/preview,noc24_me03,https://nptel.ac.in/courses/112106419,,
noc24-me04,Mechanical Engineering,Experimental Stress Analysis,Prof. K. Ramesh,IITM,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 28, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Elective,Yes,Advanced Mechanics,,https://onlinecourses.nptel.ac.in/noc23_me11/preview,https://nptel.ac.in/courses/112106247,,,,,,,IITM,https://onlinecourses.nptel.ac.in/noc24_me04/preview,noc24_me04,https://nptel.ac.in/courses/112106247,,
noc24-me05,Mechanical Engineering,Acoustic Materials And Metamaterials,Prof. Sneha Singh,IITR,,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024","Jan 29, 2024","Feb 16, 2024",PG,Elective,Yes,Advanced Dynamics And Vibration,,https://onlinecourses.nptel.ac.in/noc23_me03/preview,https://nptel.ac.in/courses/112107290,,,,,,,IITR,https://onlinecourses.nptel.ac.in/noc24_me05/preview,noc24_me05,https://nptel.ac.in/courses/112107290,,
noc24-me06,Mechanical Engineering,Automatic Control,Prof. Anil Kumar,IITR,,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Core,Yes,,,https://onlinecourses.nptel.ac.in/noc23_me15/preview,https://nptel.ac.in/courses/112107240,,,,,,,IITR,https://onlinecourses.nptel.ac.in/noc24_me06/preview,noc24_me06,https://nptel.ac.in/courses/112107240,,
noc24-me07,Mechanical Engineering,Convective Heat Transfer,Prof. Arup Kumar Das,IITR,,4 Weeks,Rerun,"Jan 22, 2024","Feb 16, 2024","Mar 24, 2024","Jan 29, 2024","Feb 16, 2024",UG,Elective,yes,,,https://onlinecourses.nptel.ac.in/noc23_me23/preview,https://nptel.ac.in/courses/112107211,,,,,,,IITR,https://onlinecourses.nptel.ac.in/noc24_me07/preview,noc24_me07,https://nptel.ac.in/courses/112107211,,
noc24-me08,Mechanical Engineering,Failure Analysis And Prevention,Prof. D. K. Dwivedi,IITR,,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 23, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Elective,Yes,,,https://onlinecourses.nptel.ac.in/noc23_me05/preview,https://nptel.ac.in/courses/112107241,,,,,,,IITR,https://onlinecourses.nptel.ac.in/noc24_me08/preview,noc24_me08,https://nptel.ac.in/courses/112107241,,
noc24-me09,Mechanical Engineering,Financial Mathematics,Prof. P. K. Jha,IITR,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 21, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Elective,Yes,,,https://onlinecourses.nptel.ac.in/noc21_me24/preview,https://nptel.ac.in/courses/112107260/,,,,,,,IITR,https://onlinecourses.nptel.ac.in/noc24_me09/preview,noc24_me09,https://nptel.ac.in/courses/112107260/,,
noc24-me10,Mechanical Engineering,Inspection And Quality Control In Manufacturing,Prof. Kaushik Pal,IITR,,4 Weeks,Rerun,"Jan 22, 2024","Feb 16, 2024","Mar 24, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Core/Elective,Yes,Energy Systems,,https://onlinecourses.nptel.ac.in/noc23_me47/preview,https://nptel.ac.in/courses/112107259,,,,,,,IITR,https://onlinecourses.nptel.ac.in/noc24_me10/preview,noc24_me10,https://nptel.ac.in/courses/112107259,,
noc24-me11,Mechanical Engineering,Manufacturing Guidelines For Product Design,Prof. Inderdeep Singh,IITR,,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 23, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Elective,Yes,Product Design,,https://onlinecourses.nptel.ac.in/noc23_me44/preview,https://nptel.ac.in/courses/112107258,,,,,,,IITR,https://onlinecourses.nptel.ac.in/noc24_me11/preview,noc24_me11,https://nptel.ac.in/courses/112107258,,
noc24-me12,Mechanical Engineering,Mechanical Measurement Systems,Prof. Ravi Kumar,IITR,,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Core,Yes,,,https://onlinecourses.nptel.ac.in/noc23_me09/preview,https://nptel.ac.in/courses/112107242/,,,,,,,IITR,https://onlinecourses.nptel.ac.in/noc24_me12/preview,noc24_me12,https://nptel.ac.in/courses/112107242/,,
noc24-me13,Mechanical Engineering,Mechatronics,Prof. Pushparaj Mani Pathak,IITR,,8 Weeks,Rerun,"Feb 19, 2024","Apr 12, 2024","Apr 21, 2024","Feb 19, 2024","Mar 15, 2024",UG/PG,Core/Elective,Yes,"Manufacturing Processes And Technology
 Product Design",,https://onlinecourses.nptel.ac.in/noc23_me50/preview,https://nptel.ac.in/courses/112107298,,,,,,,IITR,https://onlinecourses.nptel.ac.in/noc24_me13/preview,noc24_me13,https://nptel.ac.in/courses/112107298,,
noc24-me14,Mechanical Engineering,Modelling And Simulation Of Dynamic Systems,Prof. Pushparaj Mani Pathak,IITR,,8 Weeks,Rerun,"Feb 19, 2024","Apr 12, 2024","Apr 21, 2024","Feb 19, 2024","Mar 15, 2024",UG/PG,Elective,Yes,Robotics,,https://onlinecourses.nptel.ac.in/noc23_me19/preview,https://nptel.ac.in/courses/112107214,,,,,,,IITR,https://onlinecourses.nptel.ac.in/noc24_me14/preview,noc24_me14,https://nptel.ac.in/courses/112107214,,
noc24-me15,Mechanical Engineering,Operations Management,Prof. Inderdeep Singh,IITR,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 21, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Core,Yes,Manufacturing Processes And Technology,,https://onlinecourses.nptel.ac.in/noc23_me45/preview,https://nptel.ac.in/courses/112107238,,,,,,,IITR,https://onlinecourses.nptel.ac.in/noc24_me15/preview,noc24_me15,https://nptel.ac.in/courses/112107238,,
noc24-me16,Mechanical Engineering,Principles Of Casting Technology,Prof. P. K. Jha,IITR,,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 23, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Core,Yes,,,https://onlinecourses.nptel.ac.in/noc23_me48/preview,https://nptel.ac.in/courses/112107215,,,,,,,IITR,https://onlinecourses.nptel.ac.in/noc24_me16/preview,noc24_me16,https://nptel.ac.in/courses/112107215,,
noc24-me17,Mechanical Engineering,Principles Of Industrial Engineering,Prof. D. K. Dwivedi,IITR,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 28, 2024","Jan 29, 2024","Feb 16, 2024",UG,Core,No,Manufacturing Processes And Technology,,https://onlinecourses.nptel.ac.in/noc23_me06/preview,https://nptel.ac.in/courses/112107292,,,,,,,IITR,https://onlinecourses.nptel.ac.in/noc24_me17/preview,noc24_me17,https://nptel.ac.in/courses/112107292,,
noc24-me18,Mechanical Engineering,Robotics and Control : Theory and Practice,"Prof. N. Sukavanam, Prof. M. Felix Orlando",IITR,,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Elective,Yes,"Advanced Dynamics And Vibration
 Product Design
 Robotics",,https://onlinecourses.nptel.ac.in/noc23_me07/preview,https://nptel.ac.in/courses/112107289,,,,,,,IITR,https://onlinecourses.nptel.ac.in/noc24_me18/preview,noc24_me18,https://nptel.ac.in/courses/112107289,,
noc24-me19,Mechanical Engineering,Steam And Gas Power Systems,Prof. Ravi Kumar,IITR,,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Core,Yes,,,https://onlinecourses.nptel.ac.in/noc23_me08/preview,https://nptel.ac.in/courses/112107216,,,,,,,IITR,https://onlinecourses.nptel.ac.in/noc24_me19/preview,noc24_me19,https://nptel.ac.in/courses/112107216,,
noc24-me20,Mechanical Engineering,Surface Engineering Of Nanomaterials,Prof. Kaushik Pal,IITR,,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Core/Elective,Yes,,,https://onlinecourses.nptel.ac.in/noc23_me46/preview,https://nptel.ac.in/courses/113107075,,,,,,,IITR,https://onlinecourses.nptel.ac.in/noc24_me20/preview,noc24_me20,https://nptel.ac.in/courses/113107075,,
noc24-me21,Mechanical Engineering,Two Phase Flow And Heat Transfer,Prof. Arup Kumar Das,IITR,,4 Weeks,Rerun,"Jan 22, 2024","Feb 16, 2024","Mar 24, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Elective,Yes,,,https://onlinecourses.nptel.ac.in/noc23_me24/preview,https://nptel.ac.in/courses/112107207,,,,,,,IITR,https://onlinecourses.nptel.ac.in/noc24_me21/preview,noc24_me21,https://nptel.ac.in/courses/112107207,,
noc24-me22,Mechanical Engineering,Introduction to Soft Matter,Prof. Aloke Kumar,IISc,,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 23, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Elective,Yes,,,https://onlinecourses.nptel.ac.in/noc22_me27/preview,https://nptel.ac.in/courses/112/108/112108289/,,,,,,,IISc,https://onlinecourses.nptel.ac.in/noc24_me22/preview,noc24_me22,https://nptel.ac.in/courses/112/108/112108289/,,
noc24-me23,Mechanical Engineering,Robotics: Basics and Selected Advanced Concepts,Prof. Ashitava Ghosal,IISc,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 28, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Elective,Yes,"Manufacturing Processes And Technology
 Product Design",,https://onlinecourses.nptel.ac.in/noc23_me67/preview,https://nptel.ac.in/courses/112108298,,,,,,,IISc,https://onlinecourses.nptel.ac.in/noc24_me23/preview,noc24_me23,https://nptel.ac.in/courses/112108298,,
noc24-me24,Mechanical Engineering,Advanced Robotics,Prof. Ashish Dutta,IITK,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 28, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Elective,Yes,,,https://onlinecourses.nptel.ac.in/noc23_me51/preview,https://nptel.ac.in/courses/112104316,,,,,,,IITK,https://onlinecourses.nptel.ac.in/noc24_me24/preview,noc24_me24,https://nptel.ac.in/courses/112104316,,
noc24-me25,Mechanical Engineering,Basics of Finite Element Analysis - II,Prof. Nachiketa Tiwari,IITK,,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Elective,Yes,Advanced Mechanics,,https://onlinecourses.nptel.ac.in/noc23_me63/preview,https://nptel.ac.in/courses/112104205,,,,,,,IITK,https://onlinecourses.nptel.ac.in/noc24_me25/preview,noc24_me25,https://nptel.ac.in/courses/112104205,,
noc24-me26,Mechanical Engineering,Computational Fluid Dynamics For Incompressible Flows,Prof. Amaresh Dalal,IITG,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 21, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Elective,Yes,Computational Thermo Fluids,,https://onlinecourses.nptel.ac.in/noc23_me04/preview,https://nptel.ac.in/courses/112103289,,,,,,,IITG,https://onlinecourses.nptel.ac.in/noc24_me26/preview,noc24_me26,https://nptel.ac.in/courses/112103289,,
noc24-me27,Mechanical Engineering,Computer Integrated Manufacturing,"Prof. J. Ramkumar
Prof. Amandeep Singh",IITK,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 21, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Elective,Yes,Manufacturing Processes And Technology,,https://onlinecourses.nptel.ac.in/noc23_me13/preview,https://nptel.ac.in/courses/112104289,,,,,,,IITK,https://onlinecourses.nptel.ac.in/noc24_me27/preview,noc24_me27,https://nptel.ac.in/courses/112104289,,
noc24-me28,Mechanical Engineering,Design Practice,Prof. Shantanu Bhattacharya,IITK,,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 23, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Elective,Yes,Product Design,,https://onlinecourses.nptel.ac.in/noc23_me26/preview,https://nptel.ac.in/courses/112104228,,,,,,,IITK,https://onlinecourses.nptel.ac.in/noc24_me28/preview,noc24_me28,https://nptel.ac.in/courses/112104228,,
noc24-me29,Mechanical Engineering,Dynamics and Control of Mechanical Systems,Prof. Ashitava Ghosal,IISc,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 28, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Core,Yes,,,https://onlinecourses.nptel.ac.in/noc22_me96/preview,https://nptel.ac.in/courses/112108313,,,,,,,IISc,https://onlinecourses.nptel.ac.in/noc24_me29/preview,noc24_me29,https://nptel.ac.in/courses/112108313,,
noc24-me30,Mechanical Engineering,Evolutionary Computation For Single And Multi-Objective Optimization,Prof. Deepak Sharma,IITG,,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024","Jan 29, 2024","Feb 16, 2024",PG,Elective,Yes,"Computational Engineering
 Computational Mechanics
 Computational Thermo Fluids",,https://onlinecourses.nptel.ac.in/noc23_me60/preview,https://nptel.ac.in/courses/112103301,,,,,,,IITG,https://onlinecourses.nptel.ac.in/noc24_me30/preview,noc24_me30,https://nptel.ac.in/courses/112103301,,
noc24-me31,Mechanical Engineering,Explosions and Safety,"Prof. K. Ramamurthi
Prof. Prasad Patnaik BSV",IITM,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 28, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Elective,Yes,,,https://onlinecourses.nptel.ac.in/noc23_me29/preview,https://nptel.ac.in/courses/112106177,,,,,,,IITM,https://onlinecourses.nptel.ac.in/noc24_me31/preview,noc24_me31,https://nptel.ac.in/courses/112106177,,
noc24-me32,Mechanical Engineering,Finite Element Modeling Of Welding Processes,Prof. Swarup Bag,IITG,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 21, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Elective,Yes,"Advanced Mechanics
 Computational Mechanics
 Manufacturing Processes And Technology
 Materials Joining",,https://onlinecourses.nptel.ac.in/noc23_me58/preview,https://nptel.ac.in/courses/112103299,,,,,,,IITG,https://onlinecourses.nptel.ac.in/noc24_me32/preview,noc24_me32,https://nptel.ac.in/courses/112103299,,
noc24-me33,Mechanical Engineering,Fundamental Of Welding Science And Technology,Prof. Pankaj Biswas,IITG,,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 23, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Core,Yes,,,https://onlinecourses.nptel.ac.in/noc23_me20/preview,https://nptel.ac.in/courses/112103263,,,,,,,IITG,https://onlinecourses.nptel.ac.in/noc24_me33/preview,noc24_me33,https://nptel.ac.in/courses/112103263,,
noc24-me34,Mechanical Engineering,Fundamentals of Combustion,Prof. V. Raghavan,IITM,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 21, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Core/Elective,Yes,"Computational Thermo Fluids
 Propulsion",,https://onlinecourses.nptel.ac.in/noc23_me27/preview,https://nptel.ac.in/courses/112106299,,,,,,,IITM,https://onlinecourses.nptel.ac.in/noc24_me34/preview,noc24_me34,https://nptel.ac.in/courses/112106299,,
noc24-me35,Mechanical Engineering,Fundamentals of combustion for propulsion,"Prof. S.Varunkumar
Prof. H.S.Mukunda","IITM
IISc Bangalore",,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024","Jan 29, 2024","Feb 16, 2024",PG,Elective,Yes,Propulsion,,https://onlinecourses.nptel.ac.in/noc23_me12/preview,https://nptel.ac.in/courses/112106290,,,,,,,IITM,https://onlinecourses.nptel.ac.in/noc24_me35/preview,noc24_me35,https://nptel.ac.in/courses/112106290,,
noc24-me36,Mechanical Engineering,Fundamentals Of Compressible Flow,Prof. Niranjan Sahoo,IITG,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 28, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Core,Yes,"Computational Engineering
 Computational Thermo Fluids",,https://onlinecourses.nptel.ac.in/noc23_me53/preview,https://nptel.ac.in/courses/112103294,,,,,,,IITG,https://onlinecourses.nptel.ac.in/noc24_me36/preview,noc24_me36,https://nptel.ac.in/courses/112103294,,
noc24-me37,Mechanical Engineering,Heat Transfer and Combustion in Multiphase Systems,Prof. Saptarshi Basu,IISc,,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Core,Yes,,,https://onlinecourses.nptel.ac.in/noc22_me42/preview,https://nptel.ac.in/courses/112108212/,,,,,,,IISc,https://onlinecourses.nptel.ac.in/noc24_me37/preview,noc24_me37,https://nptel.ac.in/courses/112108212/,,
noc24-me38,Mechanical Engineering,IC Engines And Gas Turbines,"Prof. Pranab K. Mondal,
Prof. Vinayak N. Kulkarni",IITG,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 28, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Core,Yes,,,https://onlinecourses.nptel.ac.in/noc23_me55/preview,https://nptel.ac.in/courses/112103262,,,,,,,IITG,https://onlinecourses.nptel.ac.in/noc24_me38/preview,noc24_me38,https://nptel.ac.in/courses/112103262,,
noc24-me39,Mechanical Engineering,Introduction to Abrasive Machining and Finishing Processes,Prof. Mamilla Ravi Sankar,IIT Tirupati,,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Core/Elective,Yes,,,https://onlinecourses.nptel.ac.in/noc23_me21/preview,https://nptel.ac.in/courses/112103250,,,,,,,IITM,https://onlinecourses.nptel.ac.in/noc24_me39/preview,noc24_me39,https://nptel.ac.in/courses/112103250,,
noc24-me40,Mechanical Engineering,Introduction To Fluid Mechanics,Prof. Suman Chakraborty,IITKGP,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 20, 2024","Jan 29, 2024","Feb 16, 2024",UG,Core,No,Computational Thermo Fluids,,https://onlinecourses.nptel.ac.in/noc23_me42/preview,https://nptel.ac.in/courses/112105269,,,,,,,IITKGP,https://onlinecourses.nptel.ac.in/noc24_me40/preview,noc24_me40,https://nptel.ac.in/courses/112105269,,
noc24-me41,Mechanical Engineering,Introduction to Machining and Machining Fluids,Prof. Mamilla Ravi Sankar,IIT Tirupati,,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 23, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Core,Yes,,,https://onlinecourses.nptel.ac.in/noc23_me22/preview,https://nptel.ac.in/courses/112103245,,,,,,,IITM,https://onlinecourses.nptel.ac.in/noc24_me41/preview,noc24_me41,https://nptel.ac.in/courses/112103245,,
noc24-me42,Mechanical Engineering,Introduction To Mechanical Micro Machining,Prof. Ajay M Sidpara,IITKGP,,12 Weeks,Rerun,"Jan 22, 2024","Apr 12, 2024","Apr 28, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Elective,Yes,Manufacturing Processes And Technology,,https://onlinecourses.nptel.ac.in/noc23_me43/preview,https://nptel.ac.in/courses/112105231,,,,,,,IITKGP,https://onlinecourses.nptel.ac.in/noc24_me42/preview,noc24_me42,https://nptel.ac.in/courses/112105231,,
noc24-me43,Mechanical Engineering,Introduction To Uncertainty Analysis And Experimentation,Prof. S.R. Kale,IITD,,8 Weeks,Rerun,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024","Jan 29, 2024","Feb 16, 2024",UG/PG,Elective,Yes,,,https://onlinecourses.nptel.ac.in/noc23_me66/preview,https://nptel.ac.in/courses/112102298,,,,,,,IITD,https://onlinecourses.nptel.ac.in/noc24_me43/preview,noc24_me43,https://nptel.ac.in/courses/112102298,,
